danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo
0.7105105105105106;0.6491981981981981;-7.665114114114115;0.34985435435435436;0.20561153603603602;0.020342615615615615;0.21539714714714714;0.5948322822822822;113.73271471471472
0.5487614770459083;0.4371294612774451;-10.055598802395208;0.05392345309381238;0.5720752736027944;0.08543077628742514;0.15914161676646707;0.4561107784431138;111.32112874251496
0.694228774783935;0.7250335536349771;-6.9535465175394;0.06944722928317235;0.15346409379766143;0.0668153934163701;0.16000726995424502;0.736719877986782;117.38513879003558
0.27433590551181103;0.11897458283464567;-23.501337007874014;0.045009291338582676;0.8979557007874015;0.6630088051181102;0.1490275590551181;0.16008188976377954;100.20505039370079
0.4888968253968254;0.7772619047619046;-7.31675925925926;0.11820820105820107;0.19804273695767194;0.12476659788359787;0.706489417989418;0.4933862433862434;126.44050793650794
0.4453036809815951;0.839582208588957;-5.3530453987730064;0.08154122699386504;0.05591020575460122;0.07214113279141104;0.19349006134969327;0.41778969325153376;138.95691656441716
